url,net_rent,plz,place,street,gross_rent,rooms,area,build_ren_year,balcony_terrace,description,objectID
https://www.homegate.ch/mieten/3001851948,1340,3232,Ins,Bahnhofstrasse 11,1590,4.5,90.0,0,True," Anhang  Miete CHF 1’590.–  Zimmer  4.5  Fläche  90 m2Bahnhofstrasse 11, 3232 InsDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3232 InsVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’340.– Nebenkosten:CHF 250.– Miete:CHF 1’590.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 200.30 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 4.5 Etage: 2 Wohnfläche: 90 m2Merkmale und AusstattungHaustiere erlaubtBalkon / TerrasseRollstuhlgängigParkplatzGarageLiftBeschreibung""Ideale Familienwohnung mit grossem Balkon""Wir vermieten per 01.08.2022 oder nach Vereinbarung eine geräumige 4.5-Zimmerwohnung mit grossem Balkon und folgenden weiteren Vorzügen: hochwertige ParkettbodenBadezimmer mit Fenstergrosszügige Küche mit Glaskeramik, Geschirrspüler und modernem Backofenviel Platz für Ihre FamilieGute ÖV Verbindungen in unmittelbarer Nähe sind zu Fuss erreichbar.Die Gemeinde Ins bietet ein umfangreiches Angebot an Einkaufsmöglichkeiten. Der zentrale Standort zwischen den drei Seen ermöglicht einen guten Zugang zu diversen, fantastischen Naherholungsgebieten. Parkplatz kann bei Bedarf dazu gemietet werden. Interessiert? Zögern Sie nicht und kontaktieren Sie uns noch heute über das Formular.Anbieter Elron Immobilien AG  Worbstrasse 46 3074 Muri b. BernKontakt Lino Fábregas Inseratenummer3001851948Objekt-Ref.59.1.302",3001851948
https://www.homegate.ch/mieten/3001772164,1850,3232,Ins,Brüttelengasse 17,2130,4.5,0.0,0,True," Miete CHF 2’130.–  Zimmer  4.5 Brüttelengasse 17, 3232 InsDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3232 InsVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’850.– Nebenkosten:CHF 280.– Miete:CHF 2’130.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 268.40 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 4.5 Etage: EG Merkmale und AusstattungBalkon / TerrasseKinderfreundlichBeschreibung""Helle 4.5 Zimmer-Wohnung""Ab 01.07.2022 oder nach Vereinbarung ist an der Brüttelengasse 17 in Ins eine moderne und helle 4.5 Zimmer-Wohnung zu vermieten. Die Wohnung verfügt über einen Eingangsbereich mit Einbauschrank und Réduit, eine offene Küche, ein Bad mit Badewanne, WC und Waschturm, ein Bad mit Dusche und WC, 3 Schlafzimmer, ein grosszügiger Balkon und eine Terrasse und ein Kellerabteil.Auf Wunsch können zwei Parkplätze zu je CHF 50.00 pro Monat dazu gemietet werden.Kontakt Saluz Treuhand GmbH  032 313 18 88  032 313 18 88  Nummer anzeigen Inseratenummer3001772164Objekt-Ref.o3lj0.jpzku",3001772164
https://www.homegate.ch/mieten/3001870724,1190,3800,Interlaken,Waldeggstrasse 14,1430,3.5,87.0,2000,False," Miete CHF 1’430.–  Zimmer  3.5  Fläche  87 m2Waldeggstrasse 14, 3800 InterlakenDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3800 InterlakenVerfügbarkeitVerfügbar ab:01.07.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’190.– Nebenkosten:CHF 240.– Miete:CHF 1’430.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 180.20 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 1 Wohnfläche: 87 m2Letztes Renovationsjahr: 2000 Baujahr: 1981 Merkmale und AusstattungKabel-TVGarageLiftBeschreibung""Ein Mausklick zum Wohnungsglück an zentraler Lage""Per 1. Juli oder nach Vereinbarung sucht diese Wohnung an attraktive Lage einen neuen Mieter:- Wohn- & Schlafzimmer mit Parkettboden- praktische Einbauschränke- sonniger Balkon- Keller und Estrich inklusive!- Einstellhallenplatz auf Wunsch verfügbar (ab CHF 100.00/Monat)- an sonniger und ruhiger Lage- Einkaufsmöglichkeiten und öffentliche Verkehrsmittel in der NäheWichtig: Bei den Bildern handelt es sich um Musterbilder.Interlaken ist ein zu Recht bekannter, wunderschöner Ort im bergigen Berner Oberland. Die Stadt liegt in einem schmalen, langgezogenen Tal zwischen dem smaragdgrünen Thunersee und dem Brienzersee. Die Aare, die durch die Gemeinde fließt, wird an beiden Ufern von alten Holzhäusern und Parks gesäumt. In den umliegenden Bergen mit ihren dichten Wäldern, den Alpenwiesen und Gletschern gibt es zahlreiche Wanderwege und Skipisten.Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme für einen unverbindlichen Besichtigungstermin.BesichtigungFür eine Besichtigung bitten wir Sie, das Kontaktformular auszufüllen. Anschliessend melden wir uns umgehend bei Ihnen. Besten Dank. Online Live-Besichtigungen Anbieter Livit AG  Real Estate Management  Scheibenstrasse 20 3000 Bern 22Inseratenummer3001870724Objekt-Ref.7217.02.0008",3001870724
https://www.homegate.ch/mieten/3001864812,1180,3800,Interlaken,Waldeggstrasse 12,1465,3.5,82.0,2000,False," Anhang  Miete CHF 1’465.–  Zimmer  3.5  Fläche  82 m2Waldeggstrasse 12, 3800 InterlakenDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3800 InterlakenVerfügbarkeitVerfügbar ab:01.07.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’180.– Nebenkosten:CHF 285.– Miete:CHF 1’465.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 184.60 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 1 Wohnfläche: 82 m2Letztes Renovationsjahr: 2000 Baujahr: 1981 Merkmale und AusstattungKabel-TVGarageLiftBeschreibung""Lust auf einen Tapetenwechsel an Top Lage?""Per 1. Juli oder nach Vereinbarung sucht diese Wohnung an attraktive Lage einen neuen Mieter:- Wohn- & Schlafzimmer mit Parkettboden- praktische Einbauschränke- sonniger Balkon- Keller und Estrich inklusive!- Einstellhallenplatz auf Wunsch verfügbar (ab CHF 100.00/Monat)- an sonniger und ruhiger Lage- Einkaufsmöglichkeiten und öffentliche Verkehrsmittel in der NäheWichtig: Bei den Bildern handelt es sich um Musterbilder.Interlaken ist ein zu Recht bekannter, wunderschöner Ort im bergigen Berner Oberland. Die Stadt liegt in einem schmalen, langgezogenen Tal zwischen dem smaragdgrünen Thunersee und dem Brienzersee. Die Aare, die durch die Gemeinde fließt, wird an beiden Ufern von alten Holzhäusern und Parks gesäumt. In den umliegenden Bergen mit ihren dichten Wäldern, den Alpenwiesen und Gletschern gibt es zahlreiche Wanderwege und Skipisten.Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme für einen unverbindlichen Besichtigungstermin.BesichtigungFür eine Besichtigung bitten wir Sie, das Kontaktformular auszufüllen. Anschliessend melden wir uns umgehend bei Ihnen. Besten Dank. Online Live-Besichtigungen Anbieter Livit AG  Real Estate Management  Scheibenstrasse 20 3000 Bern 22Inseratenummer3001864812Objekt-Ref.7217.01.0009",3001864812
https://www.homegate.ch/mieten/3001845881,1270,2563,Ipsach,Ipsachstrasse 30,1520,4.5,80.0,2017,True," Grundrissplan.pdf  Miete CHF 1’520.–  Zimmer  4.5  Fläche  80 m2Ipsachstrasse 30, 2563 IpsachDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2563 IpsachVerfügbarkeitVerfügbar ab:01.06.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’270.– Nebenkosten:CHF 250.– Miete:CHF 1’520.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 191.50 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 4.5 Etage: 2 Anzahl Etagen: 3 Wohnfläche: 80 m2Letztes Renovationsjahr: 2017 Merkmale und AusstattungHaustiere erlaubtBalkon / TerrasseKabel-TVKinderfreundlichParkplatzGarageLiftBeschreibung""Zentral gelegene Wohnung in Seenähe""In Ipsach vermieten wir ab 1. Juni 2022 oder nach Vereinbarung eine 4½-Zimmer-Wohnung mit folgenden Vorzügen:- Helle Zimmer mit Laminat- Badezimmer und sep. WC- Küche mit Glaskeramik und Geschirrspüler- Balkon ins Grüne zum Verweilen- Keller- und EstrichabteilIpsach ist eine sympathische, bernische Agglomerationsgemeinde der Stadt Biel. Die Nähe zur Stadtmitte Biel sowie zum See versprechen eine hohe Lebensqualität.Einkaufsmöglichkeiten sind in wenigen Gehminuten erreichbar.Haben wir Ihr Interesse geweckt? Kontaktieren Sie uns für einen Besichtigungstermin.Anbieter as immobilien ag  Murtenstrasse 18 3203 MühlebergKontakt +41-317520555  +41-317520555  Nummer anzeigen Inseratenummer3001845881Objekt-Ref.738.738.1022 (7082760)",3001845881
https://www.homegate.ch/mieten/3001839877,1400,2563,Ipsach,No information,1550,4.5,88.0,2021,True," Miete CHF 1’550.–  Zimmer  4.5  Fläche  88 m2 Der Anbieter hat keine genaue Adresse hinterlegt.  Adresse anfragen 2563 IpsachDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2563 IpsachVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’400.– Nebenkosten:CHF 150.– Miete:CHF 1’550.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 195.30 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 4.5 Etage: 1 Wohnfläche: 88 m2Letztes Renovationsjahr: 2021 Merkmale und AusstattungBalkon / TerrasseGarageLiftBeschreibung""CHARMANT UND STILVOLL AN RUHIGER LAGE""Diese helle und renovierte Wohnung garantiert Ihnen einen gemütlichen Wohnkomfort. Das charmante Ambiente mit einem heimeligen Cheminée verleiht diesem Objekt das gewisse Etwas. Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- gemütliches Wohnzimmer mit Cheminée- lichtdurchflutete Räume- neu renovierte Küche sowie ein neu renoviertes Badezimmer- mehrere Einbauschränke- eigenes Keller - und Estrichabteil- Gemeinschaftsraum zur Mitbenützung- Garagenbox für zzgl. CHF 120.00 pro Monat- und, und, und...Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung – auch Online-Besichtigung möglich!Nichts Passendes gefunden? Über 2'500 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®Selber eine Immobilie zu vermarkten?Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitierenSie möchten eine Immobilie schätzen lassen?Erfahren Sie jetzt ihren Wert über unsere Gratis-Schätzung, sofort und unverbindlich!https://www.betterhomes.ch/de/knowledge/estimationMehr DetailsLage: ruhig und sonnigZustand: neu renoviertBäder / Nasszellen: 2 (1x Lavabo/WC/Dusche, 1x Lavabo/WC) Heizsystem: RadiatorenÖffentliche Verkehrsmittel: Bushaltestelle, 900m / Bahnhof, 800mSchulen: Kindergarten, 700m / Primarschule, 1300m / Oberstufe, 2000mGeschäfte: Migros und Drogerie, 1000mWebseiteBesichtigungOnline Besichtigung: Dieses Objekt kann online besichtigt werden. Bitte kontaktiere den Anbieter für weitere Einzelheiten. Virtuelle Besichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Herr Arbnor Beluli  +41 79 811 66 21  +41 79 811 66 21  Nummer anzeigen Anbieter BETTERHOMES (Schweiz) AG  Worbstrasse 223 3073 GümligenKontakt Herr Arbnor Beluli  043 500 04 00  043 500 04 00  Nummer anzeigen  +41 79 811 66 21  +41 79 811 66 21  Nummer anzeigen Inseratenummer3001839877Objekt-Ref.1264157",3001839877
https://www.homegate.ch/mieten/3001785594,1350,2563,Ipsach,Buchenweg 15,1590,4.5,0.0,0,True," 360° Rundgang  Miete CHF 1’590.–  Zimmer  4.5 Buchenweg 15, 2563 IpsachDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2563 IpsachVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’350.– Nebenkosten:CHF 240.– Miete:CHF 1’590.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 200.30 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 4.5 Etage: 2 Merkmale und AusstattungHaustiere erlaubtBalkon / TerrasseCheminéeAussichtParkplatzGarageBeschreibung""Frisch saniert mit Blick auf die Bielerseeregion""Herzlich willkommen am Buchenweg! Es erwartet Sie eine frisch renovierte, äusserst grosszügige 4.5- Zimmerwohnung, mit folgenden Vorzügen: Neue Küche mit modernsten Küchengeräten wie Geschirrspüler, Glaskeramik, grosszügiger Kühlschrank und vieles mehrNeues Badezimmer mit Badewanne und WCZusätzliches Gäste-WCCheminée für gemütliche StundenEinbauschränke mit viel StauraumEdle Parkettböden im WohnzimmerNeue Böden in den SchlafzimmernPrivatsphäre da die Nachbarshäuser nicht direkt an der Parzellengrenze stehenLiegenschaft in BielerseenäheEinstellhallenplätze können bei Bedarf dazu gemietet werden. Kein Lift in dieser Liegenschaft. Zögern Sie nicht und kontaktieren Sie uns noch heute über das Kontaktformular. Wir freuen uns auf Sie!WebseiteAnbieter Elron Immobilien AG  Worbstrasse 46 3074 Muri b. BernKontakt Lino Fábregas Inseratenummer3001785594Objekt-Ref.54.2.221.1",3001785594
https://www.homegate.ch/mieten/3001093646,1620,2563,Ipsach,Ipsachstrasse 7,1870,3.5,91.0,2013,True," 1920_A_G_BlockB_OG01_F_121231_50  Miete CHF 1’870.–  Zimmer  3.5  Fläche  91 m2Ipsachstrasse 7, 2563 IpsachDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2563 IpsachVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’620.– Nebenkosten:CHF 250.– Miete:CHF 1’870.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 235.60 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 1 Wohnfläche: 91 m2Baujahr: 2013 Merkmale und AusstattungHaustiere erlaubtBalkon / TerrasseKinderfreundlichLiftBeschreibung""Moderne 3.5- Zimmerwohnung à 91m2 (mit Lift)""Wir vermieten per sofort oder nach Vereinbarung eine moderne 3.5-Zimmerwohnung in Ipsach. Die Wohnung bietet Ihnen die folgenden Vorzüge:- Offene Küche mit Kochinsel, dunklem Plattenboden und Geschirrspüler- Nasszellen mit Plattenboden, Badezimmer mit Fenster, Badewanne und Dusche- Attraktiver Parkettboden im Wohn- und Schlafzimmer - Korridor mit Plattenboden und Einbauschrank- Reduit- Eigener Waschturm in der Wohnung - Sonniger Balkon zum Verweilen- Eigenes KellerabteilEinstellhallenplätze können für CHF 120.00 pro Monat dazu gemietet werden. Durch die zentrale Lage der Liegenschaft finden Sie sämtliche, für den Alltag nötigen Geschäft, in unmittelbarer Umgebung. Das Naherholungsgebiet finden Sie direkt vor Ihrer Haustüre. Das Erlenwäldli sowie eine Grillstelle am See erreichen Sie nach 20 Geh-Minuten. Den Autobahnanschluss in Brügg erreichen Sie nach nur 5 Fahrt-Minuten.Haben wir Ihr Interesse geweckt? Dann zögern Sie nicht uns melden sich noch heute bei uns. Wir freuen uns auf Ihre Kontaktaufnahme.Bitte beachten Sie, dass die Bilder aus einer Objektähnlichen Wohnung stammen.Besichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Jara Sidler  031 340 55 25  031 340 55 25  Nummer anzeigen Anbieter Niederer AG  Unterdorfstrasse 5 3072 OstermundigenKontakt Jara Sidler  031 340 55 55  031 340 55 55  Nummer anzeigen Inseratenummer3001093646Objekt-Ref.25530.1013",3001093646
https://www.homegate.ch/mieten/3001851774,1610,2563,Ipsach,Ipsachstrasse 7,1890,3.5,91.0,2013,True," Miete CHF 1’890.–  Zimmer  3.5  Fläche  91 m2Ipsachstrasse 7, 2563 IpsachDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2563 IpsachVerfügbarkeitVerfügbar ab:01.06.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’610.– Nebenkosten:CHF 280.– Miete:CHF 1’890.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 238.10 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: EG Wohnfläche: 91 m2Baujahr: 2013 Merkmale und AusstattungHaustiere erlaubtBalkon / TerrasseKinderfreundlichLiftBeschreibung""Gemütliche Parterrewohnung zu vermieten""Wir vermieten per 1. Juni 2022 eine 3.5-Zimmerwohnung im Erdgeschoss in Ipsach. Die Wohnung bietet Ihnen die folgenden Vorzüge:- Offene Küche mit Kochinsel, Plattenboden und Tageslicht- Nasszellen mit Plattenboden, Badezimmer mit Fenster- Attraktiver Parkettboden im Wohn- und Schlafzimmer - Korridor mit Plattenboden und Einbauschrank- Reduit- Eigener Waschturm in der Wohnung - grosser und sonniger Gartensitzplatz zum gemütlichen VerweilenEinstellhallenplätze können für CHF 120.00 pro Monat gemietet werden.Durch die zentrale Lage der Liegenschaft finden Sie sämtliche, für den Alltag nötigen Geschäft, in unmittelbarer Umgebung. Das Naherholungsgebiet finden Sie direkt vor Ihrer Haustüre. Das Erlenwäldli sowie eine Grillstelle am See erreichen Sie nach 20 Geh-Minuten. Den Autobahnanschluss in Brügg erreichen Sie nach nur 5 Fahrt-Minuten. Haben wir Ihr Interesse geweckt? Dann zögern Sie nicht uns melden sich noch heute bei uns. Wir freuen uns auf Ihre Kontaktaufnahme.Besichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Niederer AG  031 340 55 25  031 340 55 25  Nummer anzeigen Anbieter Niederer AG  Unterdorfstrasse 5 3072 OstermundigenKontakt Jara Sidler  031 340 55 55  031 340 55 55  Nummer anzeigen Inseratenummer3001851774Objekt-Ref.25530.1003",3001851774
https://www.homegate.ch/mieten/3001754825,1680,2563,Ipsach,Ipsachstrasse 9B,1980,3.5,98.0,2013,True," 1920_Seefeld_1-100_DOKU_Verwaltung_A_EG_V-111103  Miete CHF 1’980.–  Zimmer  3.5  Fläche  98 m2Ipsachstrasse 9B, 2563 IpsachDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2563 IpsachVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’680.– Nebenkosten:CHF 300.– Miete:CHF 1’980.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 249.50 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: EG Wohnfläche: 98 m2Baujahr: 2013 Merkmale und AusstattungHaustiere erlaubtBalkon / TerrasseRollstuhlgängigKinderfreundlichLiftBeschreibung""Gemütliche Parterrewohnung im Seeland""Wir vermieten per 1. Juli 2022 eine 3.5-Zimmerwohnung im Erdgeschoss in Ipsach. Die Wohnung bietet Ihnen die folgenden Vorzüge:- Offene Küche mit Kochinsel, Plattenboden und Tageslicht- Nasszellen mit Plattenboden, Badewanne und Dusche- Attraktiver Parkettboden im Wohn- und Schlafzimmer - Korridor mit Plattenboden und Einbauschrank- Eigener Waschturm in der Wohnung - Grosser und sonniger Gartensitzplatz zum gemütlichen VerweilenEinstellhallenplätze können für CHF 120.00 pro Monat gemietet werden.Durch die zentrale Lage der Liegenschaft finden Sie sämtliche, für den Alltag nötigen Geschäft, in unmittelbarer Umgebung. Das Naherholungsgebiet finden Sie direkt vor Ihrer Haustüre. Das Erlenwäldli sowie eine Grillstelle am See erreichen Sie nach 20 Geh-Minuten. Den Autobahnanschluss in Brügg erreichen Sie nach nur 5 Fahrt-Minuten. Haben wir Ihr Interesse geweckt? Dann zögern Sie nicht uns melden sich noch heute bei uns. Wir freuen uns auf Ihre Kontaktaufnahme.Bitte beachten Sie, dass die Bilder aus einer Objektähnlichen Wohnung stammen.Besichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Niederer AG  031 340 55 25  031 340 55 25  Nummer anzeigen Anbieter Niederer AG  Unterdorfstrasse 5 3072 OstermundigenKontakt Jara Sidler  031 340 55 55  031 340 55 55  Nummer anzeigen Inseratenummer3001754825Objekt-Ref.25530.3001",3001754825
https://www.homegate.ch/mieten/3001736975,2100,2563,Ipsach,Bahnweg 3,2350,4.5,125.0,2018,True," Miete CHF 2’350.–  Zimmer  4.5  Fläche  125 m2Bahnweg 3, 2563 IpsachDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2563 IpsachVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 2’100.– Nebenkosten:CHF 250.– Miete:CHF 2’350.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 296.10 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 4.5 Etage: 1 Wohnfläche: 125 m2Letztes Renovationsjahr: 2018 Baujahr: 2010 Merkmale und AusstattungBalkon / TerrasseRollstuhlgängigKinderfreundlichParkplatzLiftBeschreibung""FAMILIENFREUNDLICH AN RUHIGER LAGE""Sie sind auf der Suche nach einer modernen Wohnung in einem ruhigen Quartier? Wir vermieten per 01.04.2022 in Ipsach in der Nähe des Bielersees, eine moderne und grosse 4.5-Zimmer-Wohnung mit 125m2 Wohnfläche. Die Wohnung verfügt über eine moderne Küche mit Induktionskochherd, Geschirrspüler, Einbau Mikrowelle, Backofen mit Umluft und Quarzgrill, Weinkühlschrank und vieles mehr. Grosser Wohnbereich mit Zugang zum Balkon. Ein Badezimmer mit Badewanne und ein Badezimmer mit Dusche und eigenem Waschturm. Plattenboden im Wohnzimmer sowie Parkettboden in den Schlafzimmern. Die Wohnung wird mittels Fussbodenheizung beheizt.Dieses properti-Angebot zeichnet sich durch folgende Vorteile aus:Ideale Lage, Einkauf und öffentlicher Verkehr in unmittelbarer NäheRuhiges Quartier und familienfreundlichUnverbaubare Aussicht, weil Landwirtschaftszone Richtung JuraEigenes Badzimmer im ElternschlafzimmerWaschturm in der WohnungModerne KücheInteressiert? Kontaktieren Sie uns für ein unverbindliches Gespräch!Selbst eine Immobilie zu vermarkten? Wir überzeugen mit fairen und transparenten Konditionen!Für mehr Immobilien besuchen Sie unsere Webseite unter:www.properti.chKostenlose Marktwertschätzung oder Mietzinsanalyse:www.properti.ch/de/anfrage-bewertung/Kostenlose Tipps & Tricks zum Verkauf oder zur Vermietung:www.properti.ch/de/blogAnbieter Properti AG  Flurstrasse 62 8048 ZürichKontakt Benjamin Selimovic  0442443200  0442443200  Nummer anzeigen Inseratenummer3001736975Objekt-Ref.1003537.a000900000QV4XXAA1",3001736975
https://www.homegate.ch/mieten/3001006894,2050,2563,Ipsach,Ipsachstrasse 7,2460,3.5,104.0,2013,True," 360° Rundgang  1920_A_G_BlockB_OG04_Galerie_F_121231_50  Miete CHF 2’460.–  Zimmer  3.5  Fläche  104 m2Ipsachstrasse 7, 2563 IpsachDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2563 IpsachVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 2’050.– Nebenkosten:CHF 410.– Miete:CHF 2’460.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 310.– (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 3 Wohnfläche: 104 m2Baujahr: 2013 Merkmale und AusstattungHaustiere erlaubtBalkon / TerrasseKinderfreundlichLiftBeschreibung""Topmoderne Galerie-Wohnung à 104m2 (mit Lift)""Wir vermieten per sofort oder nach Vereinbarung eine moderne 3.5 Zimmer-Galeriewohnung à 104m2 in Ipsach. Die Wohnung bietet Ihnen die folgenden Vorzüge:- Offene Küche mit Kochinsel, Plattenboden und Tageslicht- Nasszellen mit Plattenboden, Badezimmer mit Tageslicht- Attraktiver Parkettboden im Wohn- und Schlafzimmer - Korridor mit Plattenboden- Reduit- Eigener Waschturm in der Wohnung - Balkon zum Verweilen mit Weitsicht Durch die zentrale Lage der Liegenschaft finden Sie sämtliche, für den Alltag nötigen Geschäft, in unmittelbarer Umgebung. Das Naherholungsgebiet finden Sie direkt vor Ihrer Haustüre. Das Erlenwäldli sowie eine Grillstelle am See erreichen Sie nach 20 Geh-Minuten. Den Autobahnanschluss in Brügg erreichen Sie nach nur 5 Fahrt-Minuten. Haben wir Ihr Interesse geweckt? Dann zögern Sie nicht uns melden sich noch heute bei uns. Wir freuen uns auf Ihre Kontaktaufnahme.Besichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Jara Sidler  031 340 55 25  031 340 55 25  Nummer anzeigen Anbieter Niederer AG  Unterdorfstrasse 5 3072 OstermundigenKontakt Jara Sidler  031 340 55 55  031 340 55 55  Nummer anzeigen Inseratenummer3001006894Objekt-Ref.25530.1033",3001006894
https://www.homegate.ch/mieten/3001871416,2700,3063,Ittigen,Kesslerweg 15,115,,0.0,1981,False," Miete CHF 115.– Kesslerweg 15, 3063 IttigenDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3063 IttigenVerfügbarkeitVerfügbar ab:01.08.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 90.– Nebenkosten:CHF 25.– Miete:CHF 115.– Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:HobbyraumEtage: EG Nutzfläche: 14 m2Baujahr: 1981 Merkmale und AusstattungHaustiere erlaubtKinderfreundlichBeschreibung""Bastelraum / Lagerraum""Wir vermieten in Ittigen einen geräumigen Bastelraum:- 14m2 mit Novillonboden - Stromanschluss- Wasseranschluss - im ErdgeschossBei Interesse zögern Sie nicht, sich bei uns zu melden!WebseiteAnbieter Wincasa AG  Wincasa Filiale Bern 2  Laupenstr. 19 / Postfach 3001 BernKontakt Wincasa AG  058 455 77 77  058 455 77 77  Nummer anzeigen Inseratenummer3001871416Objekt-Ref.08406.07.9001",3001871416
